id,sentence,file_name,location,label,negative,positive,neutral,parts_of_speech
705,What is absolutely clear is that it is not enough for the President to respond to Iraq’s reality by saying that he is “open to” or “interested in” new ideas while acting as if all that’s required is doing more of the same.,doc5.txt,58,neg,0.5004758976381735,0.4995241023618266,0.22986722980997465,"[[""What"", ""WP""], [""absolutely"", ""RB""], [""clear"", ""JJ""], [""enough"", ""RB""], [""President"", ""NNP""], [""respond"", ""VB""], [""Iraq"", ""NNP""], [""\u2019"", ""NNP""], [""reality"", ""NN""], [""saying"", ""VBG""], [""\u201c"", ""NNP""], [""open"", ""JJ""], [""\u201d"", ""NNP""], [""\u201c"", ""NNP""], [""interested"", ""JJ""], [""\u201d"", ""NNP""], [""new"", ""JJ""], [""ideas"", ""NNS""], [""acting"", ""VBG""], [""\u2019"", ""NN""], [""required"", ""VBN""], [""."", "".""]]"
706,It is not enough for him to simply lay out benchmarks for progress with no consequences attached for failing to meet them.,doc5.txt,59,neutral,0.7979936917842909,0.20200630821570906,0.7966061458700322,"[[""It"", ""PRP""], [""enough"", ""RB""], [""simply"", ""RB""], [""lay"", ""VB""], [""benchmarks"", ""NNS""], [""progress"", ""JJ""], [""consequences"", ""NNS""], [""attached"", ""VBD""], [""failing"", ""VBG""], [""meet"", ""NN""], [""."", "".""]]"
707,And it is not enough for the President to tell us that victory in this war is simply a matter of American resolve.,doc5.txt,60,pos,0.39946980439266994,0.60053019560733,0.2553963746663587,"[[""And"", ""CC""], [""enough"", ""JJ""], [""President"", ""NNP""], [""tell"", ""VB""], [""us"", ""PRP""], [""victory"", ""JJ""], [""war"", ""NN""], [""simply"", ""RB""], [""matter"", ""JJ""], [""American"", ""JJ""], [""resolve"", ""NN""], [""."", "".""]]"
708,The American people have been extraordinarily resolved.,doc5.txt,61,pos,0.3749484083936192,0.6250515916063808,0.4541413538913634,"[[""The"", ""DT""], [""American"", ""JJ""], [""people"", ""NNS""], [""extraordinarily"", ""RB""], [""resolved"", ""VBN""], [""."", "".""]]"
709,They have seen their sons and daughters killed or wounded in the streets of Fallujah.,doc5.txt,62,neutral,0.34386222875969874,0.6561377712403013,0.9977711797274889,"[[""They"", ""PRP""], [""seen"", ""VBN""], [""sons"", ""NNS""], [""daughters"", ""NNS""], [""killed"", ""VBD""], [""wounded"", ""JJ""], [""streets"", ""NNS""], [""Fallujah"", ""NNP""], [""."", "".""]]"
710,They have spent hundreds of billions of their hard-earned dollars on this effort ?,doc5.txt,63,neutral,0.6231377173492131,0.3768622826507869,0.9722599544746224,"[[""They"", ""PRP""], [""spent"", ""VBD""], [""hundreds"", ""NNS""], [""billions"", ""NNS""], [""hard-earned"", ""JJ""], [""dollars"", ""NNS""], [""effort"", ""NN""], [""?"", "".""]]"
711,money that could have been devoted to strengthening our homeland security and our competitive standing as a nation.,doc5.txt,64,neutral,0.4442213257279409,0.5557786742720591,0.9157764022133068,"[[""money"", ""NN""], [""could"", ""MD""], [""devoted"", ""VB""], [""strengthening"", ""VBG""], [""homeland"", ""JJ""], [""security"", ""NN""], [""competitive"", ""JJ""], [""standing"", ""NN""], [""nation"", ""NN""], [""."", "".""]]"
712,"No, it has not been a failure of resolve that has led us to this chaos, but a failure of strategy ?",doc5.txt,65,neg,0.590875031753788,0.409124968246212,0.3709769198077386,"[[""No"", ""DT""], ["","", "",""], [""failure"", ""NN""], [""resolve"", ""NN""], [""led"", ""VBD""], [""us"", ""PRP""], [""chaos"", ""NN""], ["","", "",""], [""failure"", ""NN""], [""strategy"", ""NN""], [""?"", "".""]]"
713,and that strategy must change.,doc5.txt,66,neutral,0.3410277393466189,0.6589722606533811,0.8214714541531359,"[[""strategy"", ""NN""], [""must"", ""MD""], [""change"", ""VB""], [""."", "".""]]"
714,"It may be politically advantageous for the President to simply define victory as staying and defeat as leaving, but it prevents a serious conversation about the realistic objectives we can still achieve in Iraq.",doc5.txt,67,pos,0.3033302086357441,0.6966697913642559,0.16795663643665734,"[[""It"", ""PRP""], [""may"", ""MD""], [""politically"", ""RB""], [""advantageous"", ""JJ""], [""President"", ""NNP""], [""simply"", ""RB""], [""define"", ""VB""], [""victory"", ""NN""], [""staying"", ""VBG""], [""defeat"", ""NN""], [""leaving"", ""NN""], ["","", "",""], [""prevents"", ""VBZ""], [""serious"", ""JJ""], [""conversation"", ""NN""], [""realistic"", ""JJ""], [""objectives"", ""NNS""], [""still"", ""RB""], [""achieve"", ""VBP""], [""Iraq"", ""NNP""], [""."", "".""]]"
715,Dreams of democracy and hopes for a perfect government are now just that ?,doc5.txt,68,neutral,0.13120111190228,0.86879888809772,0.609492203117827,"[[""Dreams"", ""NNP""], [""democracy"", ""NN""], [""hopes"", ""NNS""], [""perfect"", ""JJ""], [""government"", ""NN""], [""?"", "".""]]"
716,dreams and hopes.,doc5.txt,69,neutral,0.386103640988563,0.613896359011437,0.9083391450249602,"[[""dreams"", ""NNS""], [""hopes"", ""NNS""], [""."", "".""]]"
717,We must instead turn our focus to those concrete objectives that are possible to attain ?,doc5.txt,70,pos,0.3489193014375739,0.6510806985624261,0.26921090909885986,"[[""We"", ""PRP""], [""must"", ""MD""], [""instead"", ""RB""], [""turn"", ""VB""], [""focus"", ""JJ""], [""concrete"", ""JJ""], [""objectives"", ""NNS""], [""possible"", ""JJ""], [""attain"", ""NN""], [""?"", "".""]]"
718,"namely, preventing Iraq from becoming what Afghanistan once was, maintaining our influence in the Middle East, and forging a political settlement to stop the sectarian violence so that our troops can come home.",doc5.txt,71,neutral,0.3681255045799343,0.6318744954200657,0.8935770452983286,"[[""namely"", ""RB""], ["","", "",""], [""preventing"", ""VBG""], [""Iraq"", ""NNP""], [""becoming"", ""VBG""], [""Afghanistan"", ""NNP""], ["","", "",""], [""maintaining"", ""VBG""], [""influence"", ""NN""], [""Middle"", ""NNP""], [""East"", ""NNP""], ["","", "",""], [""forging"", ""VBG""], [""political"", ""JJ""], [""settlement"", ""NN""], [""stop"", ""NN""], [""sectarian"", ""JJ""], [""violence"", ""NN""], [""troops"", ""NNS""], [""come"", ""VBP""], [""home"", ""NN""], [""."", "".""]]"
719,There is no reason to believe that more of the same will achieve these objectives in Iraq.,doc5.txt,72,neg,0.6477934870012563,0.3522065129987437,0.3288602757320926,"[[""There"", ""EX""], [""reason"", ""NN""], [""believe"", ""VBP""], [""achieve"", ""VBP""], [""objectives"", ""NNS""], [""Iraq"", ""NNP""], [""."", "".""]]"
720,"And, while some have proposed escalating this war by adding thousands of more troops, there is little reason to believe that this will achieve these results either.",doc5.txt,73,neg,0.5334783701638689,0.4665216298361311,0.2896079108538216,"[[""And"", ""CC""], ["","", "",""], [""proposed"", ""VBD""], [""escalating"", ""VBG""], [""war"", ""NN""], [""adding"", ""VBG""], [""thousands"", ""NNS""], [""troops"", ""NNS""], ["","", "",""], [""little"", ""JJ""], [""reason"", ""NN""], [""believe"", ""VBP""], [""achieve"", ""NN""], [""results"", ""NNS""], [""either"", ""DT""], [""."", "".""]]"
721,"It’s not clear that these troop levels are sustainable for a significant period of time, and according to our commanders on the ground, adding American forces will only relieve the Iraqis from doing more on their own.",doc5.txt,74,neutral,0.4473098138265108,0.5526901861734892,0.7884816467809882,"[[""It"", ""PRP""], [""\u2019"", ""VBD""], [""clear"", ""JJ""], [""troop"", ""NN""], [""levels"", ""NNS""], [""sustainable"", ""JJ""], [""significant"", ""JJ""], [""period"", ""NN""], [""time"", ""NN""], ["","", "",""], [""according"", ""VBG""], [""commanders"", ""NNS""], [""ground"", ""NN""], ["","", "",""], [""adding"", ""VBG""], [""American"", ""JJ""], [""forces"", ""NNS""], [""relieve"", ""VBP""], [""Iraqis"", ""NNP""], [""."", "".""]]"
722,"Moreover, without a coherent strategy or better cooperation from the Iraqis, we would only be putting more of our soldiers in the crossfire of a civil war.",doc5.txt,75,neutral,0.5153799150619818,0.4846200849380183,0.570925372353101,"[[""Moreover"", ""RB""], ["","", "",""], [""without"", ""IN""], [""coherent"", ""NN""], [""strategy"", ""NN""], [""better"", ""JJR""], [""cooperation"", ""NN""], [""Iraqis"", ""NNP""], ["","", "",""], [""would"", ""MD""], [""putting"", ""VBG""], [""soldiers"", ""NNS""], [""crossfire"", ""VBP""], [""civil"", ""JJ""], [""war"", ""NN""], [""."", "".""]]"
723,Let me underscore this point.,doc5.txt,76,neg,0.6457179935243,0.3542820064757,0.3569823349659538,"[[""Let"", ""VB""], [""underscore"", ""PRP""], [""point"", ""VB""], [""."", "".""]]"
724,"The American soldiers I met when I traveled to Iraq this year were performing their duties with bravery, with brilliance, and without question.",doc5.txt,77,neutral,0.3832135931591972,0.6167864068408028,0.6678657723020809,"[[""The"", ""DT""], [""American"", ""JJ""], [""soldiers"", ""NNS""], [""I"", ""PRP""], [""met"", ""VBD""], [""I"", ""PRP""], [""traveled"", ""VBD""], [""Iraq"", ""NNP""], [""year"", ""NN""], [""performing"", ""VBG""], [""duties"", ""NNS""], [""bravery"", ""NN""], ["","", "",""], [""brilliance"", ""NN""], ["","", "",""], [""without"", ""IN""], [""question"", ""NN""], [""."", "".""]]"
725,They are doing so today.,doc5.txt,78,neutral,0.5876279833169882,0.41237201668301177,0.9423642649641004,"[[""They"", ""PRP""], [""today"", ""NN""], [""."", "".""]]"
726,"They have battled insurgents, secured cities, and maintained some semblance of order in Iraq.",doc5.txt,79,neutral,0.5214205589729778,0.4785794410270222,0.9515833474242528,"[[""They"", ""PRP""], [""battled"", ""VBD""], [""insurgents"", ""NNS""], ["","", "",""], [""secured"", ""VBN""], [""cities"", ""NNS""], ["","", "",""], [""maintained"", ""VBD""], [""semblance"", ""NN""], [""order"", ""NN""], [""Iraq"", ""NNP""], [""."", "".""]]"
727,"But even as they have carried out their responsibilities with excellence and valor, they have also told me that there is no military solution to this war.",doc5.txt,80,neutral,0.5565537233210953,0.4434462766789048,0.9169762166336792,"[[""But"", ""CC""], [""even"", ""RB""], [""carried"", ""VBD""], [""responsibilities"", ""NNS""], [""excellence"", ""NN""], [""valor"", ""NN""], ["","", "",""], [""also"", ""RB""], [""told"", ""VBD""], [""military"", ""JJ""], [""solution"", ""NN""], [""war"", ""NN""], [""."", "".""]]"
728,"Our troops can help suppress the violence, but they cannot solve its root causes.",doc5.txt,81,neutral,0.5888839454160364,0.4111160545839636,0.8888917569253058,"[[""Our"", ""PRP$""], [""troops"", ""NNS""], [""help"", ""NN""], [""suppress"", ""NN""], [""violence"", ""NN""], ["","", "",""], [""solve"", ""VB""], [""root"", ""NN""], [""causes"", ""NNS""], [""."", "".""]]"
729,"And all the troops in the world won’t be able to force Shia, Sunni, and Kurd to sit down at a table, resolve their differences, and forge a lasting peace.",doc5.txt,82,neutral,0.2796231224303839,0.7203768775696161,0.8913446248565401,"[[""And"", ""CC""], [""troops"", ""JJ""], [""world"", ""NN""], [""\u2019"", ""NNP""], [""able"", ""JJ""], [""force"", ""NN""], [""Shia"", ""NNP""], ["","", "",""], [""Sunni"", ""NNP""], ["","", "",""], [""Kurd"", ""NNP""], [""sit"", ""NN""], [""table"", ""NN""], ["","", "",""], [""resolve"", ""VB""], [""differences"", ""NNS""], ["","", "",""], [""forge"", ""NN""], [""lasting"", ""VBG""], [""peace"", ""NN""], [""."", "".""]]"
730,I have long said that the only solution in Iraq is a political one.,doc5.txt,83,neg,0.6407690941176173,0.3592309058823827,0.267406988078703,"[[""I"", ""PRP""], [""long"", ""RB""], [""said"", ""VBD""], [""solution"", ""NN""], [""Iraq"", ""NNP""], [""political"", ""JJ""], [""one"", ""CD""], [""."", "".""]]"
731,"To reach such a solution, we must communicate clearly and effectively to the factions in Iraq that the days of asking, urging, and waiting for them to take control of their own country are coming to an end.",doc5.txt,84,neutral,0.2803710798522795,0.7196289201477205,0.7482594368487466,"[[""To"", ""TO""], [""reach"", ""VB""], [""solution"", ""NN""], ["","", "",""], [""must"", ""MD""], [""communicate"", ""VB""], [""clearly"", ""RB""], [""effectively"", ""RB""], [""factions"", ""NNS""], [""Iraq"", ""NNP""], [""days"", ""NNS""], [""asking"", ""VBG""], ["","", "",""], [""urging"", ""VBG""], ["","", "",""], [""waiting"", ""VBG""], [""take"", ""VB""], [""control"", ""NN""], [""country"", ""NN""], [""coming"", ""VBG""], [""end"", ""NN""], [""."", "".""]]"
732,"No more coddling, no more equivocation.",doc5.txt,85,neg,0.6395488844264188,0.3604511155735813,0.2414803215415895,"[[""No"", ""DT""], [""coddling"", ""NN""], ["","", "",""], [""equivocation"", ""NN""], [""."", "".""]]"
733,Our best hope for success is to use the tools we have ?,doc5.txt,86,neutral,0.25833465354916485,0.7416653464508352,0.8001660894656442,"[[""Our"", ""PRP$""], [""best"", ""JJS""], [""hope"", ""NN""], [""success"", ""NN""], [""use"", ""NN""], [""tools"", ""NNS""], [""?"", "".""]]"
734,"military, financial, diplomatic ?",doc5.txt,87,neutral,0.5228616078396554,0.4771383921603446,0.8281452678718976,"[[""military"", ""JJ""], ["","", "",""], [""financial"", ""JJ""], ["","", "",""], [""diplomatic"", ""JJ""], [""?"", "".""]]"
735,to pressure the Iraqi leadership to finally come to a political agreement between the warring factions that can create some sense of stability in the country and bring this conflict under control.,doc5.txt,88,neutral,0.2419876327159187,0.7580123672840813,0.8008796283995682,"[[""pressure"", ""NN""], [""Iraqi"", ""NNP""], [""leadership"", ""NN""], [""finally"", ""RB""], [""come"", ""VBN""], [""political"", ""JJ""], [""agreement"", ""NN""], [""warring"", ""VBG""], [""factions"", ""NNS""], [""create"", ""VBP""], [""sense"", ""NN""], [""stability"", ""NN""], [""country"", ""NN""], [""bring"", ""VB""], [""conflict"", ""NN""], [""control"", ""NN""], [""."", "".""]]"
736,The first part of this strategy begins by exerting the greatest leverage we have on the Iraqi government ?,doc5.txt,89,neutral,0.2331817983366824,0.7668182016633176,0.6273920174116501,"[[""The"", ""DT""], [""first"", ""JJ""], [""part"", ""NN""], [""strategy"", ""NN""], [""begins"", ""VBZ""], [""exerting"", ""VBG""], [""greatest"", ""JJS""], [""leverage"", ""NN""], [""Iraqi"", ""JJ""], [""government"", ""NN""], [""?"", "".""]]"
737,a phased redeployment of U.S. troops from Iraq on a timetable that would begin in four to six months.,doc5.txt,90,neutral,0.5211798038712232,0.4788201961287768,0.9946279483321216,"[[""phased"", ""JJ""], [""redeployment"", ""JJ""], [""U.S."", ""NNP""], [""troops"", ""NNS""], [""Iraq"", ""NNP""], [""timetable"", ""NN""], [""would"", ""MD""], [""begin"", ""VB""], [""four"", ""CD""], [""six"", ""CD""], [""months"", ""NNS""], [""."", "".""]]"
738,"When I first advocated steps along these lines over a year ago, I had hoped that this phased redeployment could begin by the end of 2006.",doc5.txt,91,neutral,0.6307811748525511,0.3692188251474488,0.6787010896507469,"[[""When"", ""WRB""], [""I"", ""PRP""], [""first"", ""RB""], [""advocated"", ""VBD""], [""steps"", ""NNS""], [""along"", ""IN""], [""lines"", ""NNS""], [""year"", ""NN""], [""ago"", ""RB""], ["","", "",""], [""I"", ""PRP""], [""hoped"", ""VBD""], [""phased"", ""JJ""], [""redeployment"", ""NN""], [""could"", ""MD""], [""begin"", ""VB""], [""end"", ""VB""], [""2006"", ""CD""], [""."", "".""]]"
739,"Such a timetable may now need to begin in 2007, but begin it must.",doc5.txt,92,neutral,0.4828462713957217,0.5171537286042783,0.6352300811622956,"[[""Such"", ""JJ""], [""timetable"", ""NN""], [""may"", ""MD""], [""need"", ""VB""], [""begin"", ""VB""], [""2007"", ""CD""], ["","", "",""], [""begin"", ""VB""], [""must"", ""MD""], [""."", "".""]]"
740,For only through this phased redeployment can we send a clear message to the Iraqi factions that the U.S. is not going to hold together this country indefinitely ?,doc5.txt,93,neutral,0.6689787339908839,0.3310212660091161,0.7090402823292378,"[[""For"", ""IN""], [""phased"", ""JJ""], [""redeployment"", ""JJ""], [""send"", ""NN""], [""clear"", ""JJ""], [""message"", ""NN""], [""Iraqi"", ""NNP""], [""factions"", ""NNS""], [""U.S."", ""NNP""], [""going"", ""VBG""], [""hold"", ""VB""], [""together"", ""RB""], [""country"", ""NN""], [""indefinitely"", ""RB""], [""?"", "".""]]"
741,that it will be up to them to form a viable government that can effectively run and secure Iraq.,doc5.txt,94,neutral,0.24716583522506475,0.7528341647749353,0.6525488195263408,"[[""form"", ""NN""], [""viable"", ""JJ""], [""government"", ""NN""], [""effectively"", ""RB""], [""run"", ""VB""], [""secure"", ""NN""], [""Iraq"", ""NNP""], [""."", "".""]]"
742,Let me be more specific.,doc5.txt,95,neg,0.6100318135186418,0.3899681864813583,0.2409074013891823,"[[""Let"", ""VB""], [""specific"", ""JJ""], [""."", "".""]]"
743,The President should announce to the Iraqi people that our policy will include a gradual and substantial reduction in U.S. forces.,doc5.txt,96,neutral,0.2838017601813899,0.7161982398186101,0.9308034053085252,"[[""The"", ""DT""], [""President"", ""NNP""], [""announce"", ""NN""], [""Iraqi"", ""NNP""], [""people"", ""NNS""], [""policy"", ""NN""], [""include"", ""VBP""], [""gradual"", ""JJ""], [""substantial"", ""JJ""], [""reduction"", ""NN""], [""U.S."", ""NNP""], [""forces"", ""NNS""], [""."", "".""]]"
744,He should then work with our military commanders to map out the best plan for such a redeployment and determine precise levels and dates.,doc5.txt,97,neutral,0.3964618935038876,0.6035381064961124,0.7451877904577026,"[[""He"", ""PRP""], [""work"", ""VBD""], [""military"", ""JJ""], [""commanders"", ""NNS""], [""map"", ""VBP""], [""best"", ""JJS""], [""plan"", ""NN""], [""redeployment"", ""JJ""], [""determine"", ""JJ""], [""precise"", ""NN""], [""levels"", ""NNS""], [""dates"", ""NNS""], [""."", "".""]]"
745,"When possible, this should be done in consultation with the Iraqi government ?",doc5.txt,98,neutral,0.5965632193515311,0.40343678064846894,0.5378471097580791,"[[""When"", ""WRB""], [""possible"", ""JJ""], ["","", "",""], [""done"", ""VBN""], [""consultation"", ""NN""], [""Iraqi"", ""NNP""], [""government"", ""NN""], [""?"", "".""]]"
746,but it should not depend on Iraqi approval.,doc5.txt,99,neg,0.7039804005693058,0.2960195994306942,0.3477645262481499,"[[""depend"", ""NN""], [""Iraqi"", ""NNP""], [""approval"", ""NN""], [""."", "".""]]"
747,I am not suggesting that this timetable be overly-rigid.,doc5.txt,100,neg,0.6632063336819872,0.3367936663180128,0.35024543615687137,"[[""I"", ""PRP""], [""suggesting"", ""VBG""], [""timetable"", ""JJ""], [""overly-rigid"", ""JJ""], [""."", "".""]]"
748,"We cannot compromise the safety of our troops, and we should be willing to adjust to realities on the ground.",doc5.txt,101,pos,0.24341717478000224,0.7565828252199978,0.4914410309309774,"[[""We"", ""PRP""], [""compromise"", ""VBP""], [""safety"", ""NN""], [""troops"", ""NNS""], ["","", "",""], [""willing"", ""JJ""], [""adjust"", ""JJ""], [""realities"", ""NNS""], [""ground"", ""NN""], [""."", "".""]]"
749,The redeployment could be temporarily suspended if the parties in Iraq reach an effective political arrangement that stabilizes the situation and they offer us a clear and compelling rationale for maintaining certain troop levels.,doc5.txt,102,pos,0.3707836571071379,0.6292163428928621,0.20096564152374616,"[[""The"", ""DT""], [""redeployment"", ""NN""], [""could"", ""MD""], [""temporarily"", ""RB""], [""suspended"", ""VBN""], [""parties"", ""NNS""], [""Iraq"", ""NNP""], [""reach"", ""VBP""], [""effective"", ""JJ""], [""political"", ""JJ""], [""arrangement"", ""NN""], [""stabilizes"", ""VBZ""], [""situation"", ""NN""], [""offer"", ""VBP""], [""us"", ""PRP""], [""clear"", ""JJ""], [""compelling"", ""VBG""], [""rationale"", ""JJ""], [""maintaining"", ""VBG""], [""certain"", ""JJ""], [""troop"", ""NN""], [""levels"", ""NNS""], [""."", "".""]]"
750,"Moreover, it could be suspended if at any point U.S. commanders believe that a further reduction would put American troops in danger.",doc5.txt,103,neg,0.7289205698865591,0.2710794301134409,0.3225641724789489,"[[""Moreover"", ""RB""], ["","", "",""], [""could"", ""MD""], [""suspended"", ""VB""], [""point"", ""NN""], [""U.S."", ""NNP""], [""commanders"", ""NNS""], [""believe"", ""VBP""], [""reduction"", ""NN""], [""would"", ""MD""], [""put"", ""VB""], [""American"", ""JJ""], [""troops"", ""NNS""], [""danger"", ""NN""], [""."", "".""]]"
751,Drawing down our troops in Iraq will allow us to redeploy additional troops to Northern Iraq and elsewhere in the region as an over-the-horizon force.,doc5.txt,104,neutral,0.3836767302065798,0.6163232697934202,0.7611692967871363,"[[""Drawing"", ""VBG""], [""troops"", ""NNS""], [""Iraq"", ""NNP""], [""allow"", ""VBP""], [""us"", ""PRP""], [""redeploy"", ""VBP""], [""additional"", ""JJ""], [""troops"", ""NNS""], [""Northern"", ""NNP""], [""Iraq"", ""NNP""], [""elsewhere"", ""RB""], [""region"", ""NN""], [""over-the-horizon"", ""JJ""], [""force"", ""NN""], [""."", "".""]]"
752,"This force could help prevent the conflict in Iraq from becoming a wider war, consolidate gains in Northern Iraq, reassure allies in the Gulf, allow our troops to strike directly at al Qaeda wherever it may exist, and demonstrate to international terrorist organizations that they have not driven us from the region.",doc5.txt,105,neutral,0.4119415142009768,0.5880584857990232,0.8481719204404735,"[[""This"", ""DT""], [""force"", ""NN""], [""could"", ""MD""], [""help"", ""VB""], [""prevent"", ""VB""], [""conflict"", ""NN""], [""Iraq"", ""NNP""], [""becoming"", ""VBG""], [""wider"", ""RBR""], [""war"", ""NN""], ["","", "",""], [""consolidate"", ""NN""], [""gains"", ""NNS""], [""Northern"", ""NNP""], [""Iraq"", ""NNP""], ["","", "",""], [""reassure"", ""NN""], [""allies"", ""NNS""], [""Gulf"", ""NNP""], ["","", "",""], [""allow"", ""JJ""], [""troops"", ""NNS""], [""strike"", ""NN""], [""directly"", ""RB""], [""al"", ""VBZ""], [""Qaeda"", ""NNP""], [""wherever"", ""NN""], [""may"", ""MD""], [""exist"", ""VB""], ["","", "",""], [""demonstrate"", ""VB""], [""international"", ""JJ""], [""terrorist"", ""JJ""], [""organizations"", ""NNS""], [""driven"", ""VBP""], [""us"", ""PRP""], [""region"", ""NN""], [""."", "".""]]"
753,"Perhaps most importantly, some of these troops could be redeployed to Afghanistan, where our lack of focus and commitment of resources has led to an increasing deterioration of the security situation there.",doc5.txt,106,neutral,0.5807675609012299,0.4192324390987701,0.8014752345807308,"[[""Perhaps"", ""RB""], [""importantly"", ""RB""], ["","", "",""], [""troops"", ""NNS""], [""could"", ""MD""], [""redeployed"", ""VB""], [""Afghanistan"", ""NNP""], ["","", "",""], [""lack"", ""NN""], [""focus"", ""NN""], [""commitment"", ""NN""], [""resources"", ""NNS""], [""led"", ""VBD""], [""increasing"", ""VBG""], [""deterioration"", ""NN""], [""security"", ""NN""], [""situation"", ""NN""], [""."", "".""]]"
754,"The President’s decision to go to war in Iraq has had disastrous consequences for Afghanistan -- we have seen a fierce Taliban offensive, a spike in terrorist attacks, and a narcotrafficking problem spiral out of control.",doc5.txt,107,neutral,0.5065388131030046,0.4934611868969954,0.9817637270558721,"[[""The"", ""DT""], [""President"", ""NNP""], [""\u2019"", ""NNP""], [""decision"", ""NN""], [""go"", ""VBP""], [""war"", ""NN""], [""Iraq"", ""NNP""], [""disastrous"", ""JJ""], [""consequences"", ""NNS""], [""Afghanistan"", ""NNP""], [""--"", "":""], [""seen"", ""VBN""], [""fierce"", ""JJ""], [""Taliban"", ""NNP""], [""offensive"", ""NN""], ["","", "",""], [""spike"", ""JJ""], [""terrorist"", ""NN""], [""attacks"", ""NNS""], ["","", "",""], [""narcotrafficking"", ""VBG""], [""problem"", ""NN""], [""spiral"", ""NN""], [""control"", ""NN""], [""."", "".""]]"
755,"Instead of consolidating the gains made by the Karzai government, we are backsliding towards chaos.",doc5.txt,108,neutral,0.5163476183356751,0.4836523816643249,0.8795820096626445,"[[""Instead"", ""RB""], [""consolidating"", ""VBG""], [""gains"", ""NNS""], [""made"", ""VBN""], [""Karzai"", ""NNP""], [""government"", ""NN""], ["","", "",""], [""backsliding"", ""VBG""], [""towards"", ""NNS""], [""chaos"", ""NN""], [""."", "".""]]"
756,"By redeploying from Iraq to Afghanistan, we will answer NATO’s call for more troops and provide a much-needed boost to this critical fight against terrorism.",doc5.txt,109,neutral,0.3016313120648727,0.6983686879351273,0.6259235963230788,"[[""By"", ""IN""], [""redeploying"", ""VBG""], [""Iraq"", ""NNP""], [""Afghanistan"", ""NNP""], ["","", "",""], [""answer"", ""JJR""], [""NATO"", ""NNP""], [""\u2019"", ""NNP""], [""call"", ""NN""], [""troops"", ""NNS""], [""provide"", ""VBP""], [""much-needed"", ""JJ""], [""boost"", ""NN""], [""critical"", ""JJ""], [""fight"", ""NN""], [""terrorism"", ""NN""], [""."", "".""]]"
757,"As a phased redeployment is executed, the majority of the U.S. troops remaining in Iraq should be dedicated to the critical, but less visible roles, of protecting logistics supply points, critical infrastructure, and American enclaves like the Green Zone, as well as acting as a rapid reaction force to respond to emergencies and go after terrorists.",doc5.txt,110,neutral,0.2807426747782592,0.7192573252217408,0.5891132521317327,"[[""As"", ""IN""], [""phased"", ""JJ""], [""redeployment"", ""NN""], [""executed"", ""VBN""], ["","", "",""], [""majority"", ""NN""], [""U.S."", ""NNP""], [""troops"", ""VBZ""], [""remaining"", ""VBG""], [""Iraq"", ""NNP""], [""dedicated"", ""JJ""], [""critical"", ""JJ""], ["","", "",""], [""less"", ""RBR""], [""visible"", ""JJ""], [""roles"", ""NNS""], ["","", "",""], [""protecting"", ""VBG""], [""logistics"", ""NNS""], [""supply"", ""NN""], [""points"", ""NNS""], ["","", "",""], [""critical"", ""JJ""], [""infrastructure"", ""NN""], ["","", "",""], [""American"", ""NNP""], [""enclaves"", ""VBZ""], [""like"", ""IN""], [""Green"", ""NNP""], [""Zone"", ""NNP""], ["","", "",""], [""well"", ""RB""], [""acting"", ""VBG""], [""rapid"", ""JJ""], [""reaction"", ""NN""], [""force"", ""NN""], [""respond"", ""NN""], [""emergencies"", ""NNS""], [""go"", ""VBP""], [""terrorists"", ""NNS""], [""."", "".""]]"
758,"In such a scenario, it is conceivable that a significantly reduced U.S. force might remain in Iraq for a more extended period of time.",doc5.txt,111,pos,0.4026971974138575,0.5973028025861425,0.21144261708475565,"[[""In"", ""IN""], [""scenario"", ""NN""], ["","", "",""], [""conceivable"", ""JJ""], [""significantly"", ""RB""], [""reduced"", ""VBD""], [""U.S."", ""NNP""], [""force"", ""NN""], [""might"", ""MD""], [""remain"", ""VB""], [""Iraq"", ""NNP""], [""extended"", ""JJ""], [""period"", ""NN""], [""time"", ""NN""], [""."", "".""]]"
759,But only if U.S. commanders think such a force would be effective; if there is substantial movement towards a political solution among Iraqi factions; if the Iraqi government showed a serious commitment to disbanding the militias; and if the Iraqi government asked us ?,doc5.txt,112,neg,0.6076328300077136,0.3923671699922864,0.10047893007365173,"[[""But"", ""CC""], [""U.S."", ""NNP""], [""commanders"", ""NNS""], [""think"", ""VBP""], [""force"", ""NN""], [""would"", ""MD""], [""effective"", ""JJ""], ["";"", "":""], [""substantial"", ""JJ""], [""movement"", ""NN""], [""towards"", ""NNS""], [""political"", ""JJ""], [""solution"", ""NN""], [""among"", ""IN""], [""Iraqi"", ""NNP""], [""factions"", ""NNS""], ["";"", "":""], [""Iraqi"", ""NNP""], [""government"", ""NN""], [""showed"", ""VBD""], [""serious"", ""JJ""], [""commitment"", ""NN""], [""disbanding"", ""VBG""], [""militias"", ""NNS""], ["";"", "":""], [""Iraqi"", ""NNP""], [""government"", ""NN""], [""asked"", ""VBD""], [""us"", ""PRP""], [""?"", "".""]]"
760,in a public and unambiguous way ?,doc5.txt,113,neutral,0.4642711534494926,0.5357288465505075,0.7680570032092723,"[[""public"", ""JJ""], [""unambiguous"", ""JJ""], [""way"", ""NN""], [""?"", "".""]]"
761,for such continued support.,doc5.txt,114,neutral,0.4762400402026882,0.5237599597973118,0.5407314781286278,"[[""continued"", ""JJ""], [""support"", ""NN""], [""."", "".""]]"
