id,sentence,file_name,location
873,"Everyone has a role to play, and everyone must accelerate this involvement.",doc6.txt,27
874,"For my part, I would suggest three important elements that should be included in such a discussion.",doc6.txt,28
875,"First, the Nunn-Lugar program should be more engaged in containing proliferation threats from Soviet-supplied, civilian research reactors throughout Russia and the Independent States.",doc6.txt,29
876,"The Department of Energy and others have certainly made progress in converting civilian reactors to low-enriched uranium, taking back spent fuel, and closing unnecessary facilities.",doc6.txt,30
877,"Yet, a serious threat still remains.",doc6.txt,31
878,"Many of these aging research facilities have the largest, least secure quantities of highly enriched uranium in the world - the quickest way to a nuclear weapon.",doc6.txt,32
879,"For a scientist or other employee to simply walk out of the lab with enough material to construct a weapon of mass destruction is far too easy, and the consequences would be far too devastating.",doc6.txt,33
880,Not to mention the environmental and public health and safety catastrophe that could come from a failure to store and transport these materials safely and securely.,doc6.txt,34
881,"In a way that balances the needs of science and security, more needs to be done to bring these materials - as well as other sources that can be used to construct improvised nuclear weapons and radiological devices -- under control and dramatically reduce the proliferation threat they pose.",doc6.txt,35
882,"In the years ahead, this should become an increasing priority for the Nunn-Lugar program, the Congress, and the Russians, who are already taking important steps to help implement these programs.",doc6.txt,36
883,I want to turn to a second critical area: biological weapons threat reduction programs.,doc6.txt,37
884,"Throughout the Cold War, the Soviet Union was engaged in a massive undertaking in the field of germ warfare.",doc6.txt,38
885,"At its height in the late 1980's, this program stockpiled of some of the most dangerous agents known to man - plague, smallpox, and anthrax - to name just a few.",doc6.txt,39
886,"As one book says, ""disease by the ton was its industry.""",doc6.txt,40
887,"Besides the devastation they can cause to a civilian population, biological agents can also be effective in asymmetrical warfare against U.S. troops.",doc6.txt,41
888,"While they are often difficult to use, they are easy to transport, hard to detect, and, as we saw in Kiev, not always well secured.",doc6.txt,42
889,"Here in Washington, we saw what happened when just two letters filled with just a few grams of Anthrax were sent to the U.S. Senate.",doc6.txt,43
890,Five postal employees were killed and the Senate office buildings were closed for months.,doc6.txt,44
891,This was two letters.,doc6.txt,45
892,"Fortunately, however, we've made some good progress on this front.",doc6.txt,46
893,"For years, Nunn-Lugar programs have been effectively upgrading security at sites in six countries across the former Soviet Union.",doc6.txt,47
894,"And the Kiev story is heading in the right direction - while we were in Ukraine, Dick, through his tireless and personal intervention, was able to achieve a breakthrough with that government, bringing that facility and others under the Cooperative Threat Reduction program.",doc6.txt,48
895,"But because of the size, secrecy, and scope of the Soviet biological weapons program, we are still dangerously behind in dealing with this proliferation threat.",doc6.txt,49
896,We need to be sure that Nunn-Lugar is increasingly focused on these very real non-proliferation and bioterrorism threats.,doc6.txt,50
897,One of the most important steps is for Russia to permit the access and transparency necessary to deal with the threat.,doc6.txt,51
898,"Additional steps should also be taken to consolidate and secure dangerous pathogen collections, strengthen bio-reconnaissance networks to provide early warning of bio-attack and natural disease outbreaks, and have our experts work together to develop improved medical countermeasures.",doc6.txt,52
899,"As the Avian Influenza outbreak demonstrates, even the zealous Russian border guard is helpless against the global sweep of biological threats.",doc6.txt,53
900,"My third recommendation - which I'll just touch briefly on and let Senator Lugar talk about in more detail - is that we need to start thinking creatively about some of the next-generation efforts on nuclear, biological, and chemical weapons.",doc6.txt,54
901,"On our trip, we saw two areas where this is possible: elimination of heavy conventional weapons, and interdiction efforts to help stop the flow of dangerous materials across borders.",doc6.txt,55
902,"In Donetsk, I stood among piles of conventional weapons that were slowly being dismantled.",doc6.txt,56
903,"While the government of Ukraine is making progress here, the limited funding they have means that at the current pace, it will take sixty years to dismantle these weapons.",doc6.txt,57
904,"But we've all seen how it could take far less time for these weapons to leak out and travel around the world, fueling insurgencies and violent conflicts from Africa to Afghanistan.",doc6.txt,58
905,"By destroying these inventories, this is one place we could be making more of a difference.",doc6.txt,59
906,One final point.,doc6.txt,60
907,"For any of these efforts that I've mentioned to work as we move forward, we must also think critically and strategically about Washington's relationship with Moscow.",doc6.txt,61
908,"Right now, there are forces within the former Soviet Union and elsewhere that want these non-proliferation programs to stop.",doc6.txt,62
909,Our detention for three hours in Perm is a testament to these forces.,doc6.txt,63
910,"Additionally, in the last few years, we've seen some disturbing trends from Russia itself - the deterioration of democracy and the rule of law, the abuses that have taken place in Chechnya, Russian meddling in the former Soviet Union - that raise serious questions about our relationship.",doc6.txt,64
911,"But when we think about the threat that these weapons pose to our global security, we cannot allow the U.S.-Russian relationship to deteriorate to the point where Russia does not think it's in their best interest to help us finish the job we started.",doc6.txt,65
912,"We must safeguard these dangerous weapons, material, and expertise.",doc6.txt,66
913,.,doc6.txt,67
914,One way we could strengthen this relationship is by thinking about the Russians as more of a partner and less of a subordinate in the Cooperative Threat Reduction effort.,doc6.txt,68
915,This does not mean that we should ease up one bit on issues affecting our national security.,doc6.txt,69
916,Outstanding career officials who run the Nunn-Lugar program -- people like Col. Jim Reid and Andy Weber who are here this morning -- will be there every step of the way to ensure that U.S. interests are protected.,doc6.txt,70
917,"Time and time again on the trip, I saw their skill and experience when negotiating with the Russians.",doc6.txt,71
918,I also saw their ability to ensure that shortcomings were addressed and programs were implemented correctly.,doc6.txt,72
919,"But thinking of the Russians more as partners does mean being more thoughtful, respectful, and consistent about what we say and what we do.",doc6.txt,73
920,It means that the Russians can and should do more to support these programs.,doc6.txt,74
921,"And it means more sustained engagement, including more senior-level visits to Nunn-Lugar program sites.",doc6.txt,75
922,"It's important for senior officials to go and visit these sites, to check their progress and shortcomings; to see what's working and what's not.",doc6.txt,76
923,But lately we haven't seen many of these visits.,doc6.txt,77
924,We need to see more.,doc6.txt,78
925,"We also need to ensure that the Cooperative Threat Reduction umbrella agreement, due to expire in 2006, is renewed in a timely manner.",doc6.txt,79
926,And we need to work together to obtain a bilateral agreement on biological threat reduction.,doc6.txt,80
927,There is no doubt that there is a tough road ahead.,doc6.txt,81
928,It will be difficult.,doc6.txt,82
929,And it will be dangerous.,doc6.txt,83
930,"But, when I think about what is at stake I am reminded by a quote from the late President Kennedy given in a speech at American University in 1963 about threats posed by the Soviet Union.",doc6.txt,84
931,"""Let us not be blind to our differences--but let us also direct attention to our common interests and to the means by which those differences can be resolved...For in the final analysis, our most basic common link is that we all inhabit this small planet.",doc6.txt,85
932,We all breathe the same air.,doc6.txt,86
933,We all cherish our children's future.,doc6.txt,87
934,And we are all mortal.'',doc6.txt,88
935,Much of what President Kennedy described in 1963 remains true to this day - and we owe it to ourselves and our children to get it right.,doc6.txt,89
936,Thank you.,doc6.txt,90
